tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819952236453363712,5588,1272,8033156,141990,2017-01-13 17:00:21
819924195358416896,13528,5200,8033156,141990,2017-01-13 15:08:56
819711362133872643,14131,3363,8033156,141990,2017-01-13 01:03:12
819588359383371776,10079,2116,8033156,141990,2017-01-12 16:54:26
819347104292290561,7588,1294,8033156,141990,2017-01-12 00:55:47
819238181065359361,2404,435,8033156,141990,2017-01-11 17:42:57
819227688460238848,24259,7196,8033156,141990,2017-01-11 17:01:16
819015337530290176,0,39576,8033156,141990,2017-01-11 02:57:27
819015331746349057,0,20401,8033156,141990,2017-01-11 02:57:26
819006400881917954,47523,20401,8033156,141990,2017-01-11 02:21:57
819004803107983360,91131,39576,8033156,141990,2017-01-11 02:15:36
818646164899774465,0,22460,8033156,141990,2017-01-10 02:30:30
818627210458333184,23343,8034,8033156,141990,2017-01-10 01:15:10
818614493328580609,10360,2772,8033156,141990,2017-01-10 00:24:38
818588835076603904,0,6608,8033156,141990,2017-01-09 22:42:41
818536468981415936,11475,2664,8033156,141990,2017-01-09 19:14:36
818307523543449600,0,8754,8033156,141990,2017-01-09 04:04:51
818259473185828864,11591,2456,8033156,141990,2017-01-09 00:53:55
818145370475810820,12913,2790,8033156,141990,2017-01-08 17:20:31
817908911860748288,5099,850,8033780,141991,2017-01-08 01:40:55
817827839487737858,54440,29274,8033156,141990,2017-01-07 20:18:46
817777686764523521,11264,2882,8033156,141990,2017-01-07 16:59:28
817536400337801217,12405,3273,8033156,141990,2017-01-07 01:00:41
817502432452313088,0,3654,8033156,141990,2017-01-06 22:45:43
817423860136083457,35898,16064,8033156,141990,2017-01-06 17:33:29
817415592588222464,5898,1038,8033156,141990,2017-01-06 17:00:38
817181837579653120,0,9143,8033156,141990,2017-01-06 01:31:47
817171292965273600,9192,2168,8033156,141990,2017-01-06 00:49:53
817120970343411712,12829,2818,8033156,141990,2017-01-05 21:29:55
817056546584727552,9036,1774,8033156,141990,2017-01-05 17:13:55
816829038950027264,0,5065,8033156,141990,2017-01-05 02:09:53
816816676327063552,10556,2188,8033156,141990,2017-01-05 01:20:46
816697700272001025,10324,2372,8033156,141990,2017-01-04 17:27:59
816450570814898180,32154,8754,8033156,141990,2017-01-04 01:05:59
816336735214911488,9055,2112,8033156,141990,2017-01-03 17:33:39
816091915477250048,9420,2328,8033156,141990,2017-01-03 01:20:49
816062466425819140,0,1122,8033780,141991,2017-01-02 23:23:48
816014286006976512,0,5723,8033156,141990,2017-01-02 20:12:21
815990720817401858,5253,1122,8033156,141990,2017-01-02 18:38:42
815966073409433600,23594,9143,8033156,141990,2017-01-02 17:00:46
815745968457060357,0,4455,8033156,141990,2017-01-02 02:26:09
815736392542261248,10383,2450,8033156,141990,2017-01-02 01:48:06
815639385530101762,8652,1773,8033156,141990,2017-01-01 19:22:38
815390420867969024,10912,4102,8033156,141990,2017-01-01 02:53:20
814986499976527872,8061,1384,8033156,141990,2016-12-31 00:08:17
814638523311648768,11872,2920,8033156,141990,2016-12-30 01:05:33
814578408554463233,0,6253,8033156,141990,2016-12-29 21:06:41
814530161257443328,9107,2001,8033156,141990,2016-12-29 17:54:58
814153002265309185,30325,9358,8033156,141990,2016-12-28 16:56:16
813944609378369540,0,3441,8033156,141990,2016-12-28 03:08:11
813910438903693312,9805,2017,8033156,141990,2016-12-28 00:52:25
813812741911748608,38386,15097,8033156,141990,2016-12-27 18:24:12
813800681631023104,8802,1895,8033156,141990,2016-12-27 17:36:16
813217897535406080,19679,7890,8033156,141990,2016-12-26 03:00:30
813202720496779264,9697,1944,8033156,141990,2016-12-26 02:00:11
813187593374461952,20939,4704,8033156,141990,2016-12-26 01:00:05
813172488309972993,9837,2064,8033156,141990,2016-12-26 00:00:03
813157409116065792,8193,2397,8033157,141990,2016-12-25 23:00:08
813142292504645637,8899,2545,8033157,141990,2016-12-25 22:00:04
813130366689148928,4714,481,8033157,141990,2016-12-25 21:12:41
813127251579564032,12502,3377,8033157,141990,2016-12-25 21:00:18
813112105746448384,10896,2972,8033157,141990,2016-12-25 20:00:07
813096984823349248,11118,3876,8033157,141990,2016-12-25 19:00:02
813081950185472002,10420,2986,8033157,141990,2016-12-25 18:00:17
813066809284972545,8405,2098,8033157,141990,2016-12-25 17:00:08
813051746834595840,22123,7912,8033157,141990,2016-12-25 16:00:16
812781120811126785,8009,2064,8033157,141990,2016-12-24 22:04:54
812709060537683968,6986,1539,8033157,141990,2016-12-24 17:18:34
812503143955202048,6405,1321,8033157,141990,2016-12-24 03:40:19
812466873996607488,8434,2084,8033157,141990,2016-12-24 01:16:12
812372279581671427,14443,3963,8033157,141990,2016-12-23 19:00:19
811985624773361665,7669,1517,8033157,141990,2016-12-22 17:23:53
811744202451197953,7970,1728,8033157,141990,2016-12-22 01:24:33
811647686436880384,5900,802,8033157,141990,2016-12-21 19:01:02
811627233043480576,13498,3367,8033157,141990,2016-12-21 17:39:46
811386762094317568,22077,6892,8033157,141990,2016-12-21 01:44:13
810984652412424192,5630,1551,8033157,141990,2016-12-19 23:06:23
810896069567610880,9560,1931,8033157,141990,2016-12-19 17:14:23
810657578271330305,11590,2862,8033157,141990,2016-12-19 01:26:42
810284430598270976,37348,12307,8033157,141990,2016-12-18 00:43:57
810254108431155201,15516,3616,8033157,141990,2016-12-17 22:43:27
809920764300447744,16359,4225,8033157,141990,2016-12-17 00:38:52
809808892968534016,0,5286,8033157,141990,2016-12-16 17:14:20
809448704142938112,7322,1582,8033157,141990,2016-12-15 17:23:04
809220051211603969,21055,6065,8033157,141990,2016-12-15 02:14:29
809084759137812480,13979,3802,8033157,141990,2016-12-14 17:16:53
808838249661788160,10686,3290,8033157,141990,2016-12-14 00:57:20
808733504066486276,8362,2341,8033157,141990,2016-12-13 18:01:07
808501579447930884,11918,2799,8033157,141990,2016-12-13 02:39:32
808344865868283904,44917,22460,8033157,141990,2016-12-12 16:16:49
808134635716833280,0,6422,8033157,141990,2016-12-12 02:21:26
808106460588765185,9258,2377,8033157,141990,2016-12-12 00:29:28
808001312164028416,13294,3831,8033781,141991,2016-12-11 17:31:39
807621403335917568,15394,3964,8033157,141990,2016-12-10 16:22:02
807106840509214720,125364,60164,8033157,141990,2016-12-09 06:17:20
807059379405148160,0,7913,8033157,141990,2016-12-09 03:08:45
807010152071229440,13792,4149,8033157,141990,2016-12-08 23:53:08
806629075125202948,79295,37634,8033157,141990,2016-12-07 22:38:52
806620845233815552,0,5976,8033157,141990,2016-12-07 22:06:10
806576416489959424,5141,2083,8033157,141990,2016-12-07 19:09:37
806542213899489280,10800,2554,8033157,141990,2016-12-07 16:53:43
806242860592926720,0,12611,8033157,141990,2016-12-06 21:04:11
806219024703037440,6802,1287,8033157,141990,2016-12-06 19:29:28
805958939288408065,0,5820,8033157,141990,2016-12-06 02:15:59
805932879469572096,8748,2070,8033157,141990,2016-12-06 00:32:26
805826884734976000,6961,1981,8033157,141990,2016-12-05 17:31:15
805823200554876929,0,8696,8033157,141990,2016-12-05 17:16:37
805520635690676224,6072,1778,8033157,141990,2016-12-04 21:14:20
805487436403003392,9278,2743,8033157,141990,2016-12-04 19:02:24
805207613751304193,8250,1841,8033157,141990,2016-12-04 00:30:29
804738756058218496,14517,4155,8033157,141990,2016-12-02 17:27:25
804475857670639616,6486,2170,8033157,141990,2016-12-02 00:02:45
804413760345620481,0,3488,8033157,141990,2016-12-01 19:56:00
804026241225523202,47122,17571,8033157,141990,2016-11-30 18:16:08
803773340896923648,10628,2991,8033157,141990,2016-11-30 01:31:12
803692223237865472,0,8038,8033157,141990,2016-11-29 20:08:52
803638050916102144,11603,4456,8033157,141990,2016-11-29 16:33:36
803380650405482500,8199,2007,8033157,141990,2016-11-28 23:30:47
803321560782307329,0,5734,8033157,141990,2016-11-28 19:35:59
803276597545603072,10603,2660,8033157,141990,2016-11-28 16:37:19
802952499103731712,9557,2170,8033157,141990,2016-11-27 19:09:28
802624713319034886,0,3165,8033157,141990,2016-11-26 21:26:58
802600418706604034,7521,1593,8033157,141990,2016-11-26 19:50:26
802572683846291456,9459,2698,8033157,141990,2016-11-26 18:00:13
802323869084381190,17163,6307,8033157,141990,2016-11-26 01:31:31
802265048156610565,6987,1479,8033157,141990,2016-11-25 21:37:47
802239329049477120,9599,2828,8033781,141991,2016-11-25 19:55:35
802185808107208704,0,286,8033157,141990,2016-11-25 16:22:55
801958328846974976,8171,1848,8033157,141990,2016-11-25 01:18:59
801854953262350336,1867,251,8033157,141990,2016-11-24 18:28:13
801538201127157760,8682,2218,8033157,141990,2016-11-23 21:29:33
801285448605831168,6400,899,8033157,141990,2016-11-23 04:45:12
801167903437357056,25939,6422,8033157,141990,2016-11-22 20:58:07
801127390143516673,0,4283,8033157,141990,2016-11-22 18:17:08
801115127852503040,8547,2260,8033157,141990,2016-11-22 17:28:25
800859414831898624,730,102,8033157,141990,2016-11-22 00:32:18
800855607700029440,0,1764,8033157,141990,2016-11-22 00:17:10
800751577355128832,11125,2999,8033157,141990,2016-11-21 17:23:47
800513324630806528,13899,3257,8033157,141990,2016-11-21 01:37:04
800459316964663297,10028,2334,8033157,141990,2016-11-20 22:02:27
800443802682937345,0,4670,8033157,141990,2016-11-20 21:00:48
800388270626521089,11812,3033,8033157,141990,2016-11-20 17:20:08
800188575492947969,0,4269,8033157,141990,2016-11-20 04:06:37
800141422401830912,16211,2772,8033157,141990,2016-11-20 00:59:15
800018252395122689,30043,14261,8033157,141990,2016-11-19 16:49:49
799774291445383169,0,5063,8033157,141990,2016-11-19 00:40:24
799757965289017345,8875,2342,8033157,141990,2016-11-18 23:35:32
799422933579902976,8528,2070,8033157,141990,2016-11-18 01:24:14
799308762079035393,0,5964,8033157,141990,2016-11-17 17:50:33
799297110730567681,10482,2996,8033157,141990,2016-11-17 17:04:16
799063482566066176,8544,2667,8033157,141990,2016-11-17 01:35:54
798933969379225600,13910,4841,8033157,141990,2016-11-16 17:01:16
798925684722855936,7883,1541,8033157,141990,2016-11-16 16:28:21
798705661114773508,0,7140,8033157,141990,2016-11-16 01:54:03
798701998996647937,0,8426,8033157,141990,2016-11-16 01:39:30
798697898615730177,0,7033,8033157,141990,2016-11-16 01:23:12
798694562394996736,0,5364,8033157,141990,2016-11-16 01:09:57
798686750113755136,0,2509,8033157,141990,2016-11-16 00:38:54
798682547630837760,0,5104,8033157,141990,2016-11-16 00:22:12
798673117451325440,0,5993,8033157,141990,2016-11-15 23:44:44
798665375516884993,0,4220,8033157,141990,2016-11-15 23:13:58
798644042770751489,0,2006,8033157,141990,2016-11-15 21:49:12
798628517273620480,0,2129,8033157,141990,2016-11-15 20:47:30
798585098161549313,0,6179,8033157,141990,2016-11-15 17:54:59
798576900688019456,0,6324,8033157,141990,2016-11-15 17:22:24
798340744599797760,0,3632,8033157,141990,2016-11-15 01:44:00
798209839306514432,10989,2766,8033157,141990,2016-11-14 17:03:50
797971864723324932,12322,3401,8033157,141990,2016-11-14 01:18:12
797545162159308800,15378,5244,8033157,141990,2016-11-12 21:02:38
797236660651966464,21143,7189,8033157,141990,2016-11-12 00:36:46
797165961484890113,242,29,8033157,141990,2016-11-11 19:55:50
796904159865868288,0,9615,8033157,141990,2016-11-11 02:35:32
796865951799083009,8120,2062,8033157,141990,2016-11-11 00:03:42
796759840936919040,12564,3306,8033157,141990,2016-11-10 17:02:03
796563435802726400,0,7902,8033157,141990,2016-11-10 04:01:37
796484825502875648,8017,1906,8033157,141990,2016-11-09 22:49:15
796387464403357696,11654,4510,8033157,141990,2016-11-09 16:22:22
796177847564038144,0,15495,8033157,141990,2016-11-09 02:29:25
796149749086875649,34223,15495,8033157,141990,2016-11-09 00:37:46
796125600683540480,5234,1933,8033157,141990,2016-11-08 23:01:49
796116448414461957,9649,2616,8033157,141990,2016-11-08 22:25:27
796080075804475393,8966,2506,8033157,141990,2016-11-08 20:00:55
796031486298386433,11460,3982,8033157,141990,2016-11-08 16:47:50
795464331001561088,52680,25794,8033157,141990,2016-11-07 03:14:10
795400264262053889,10689,3110,8033157,141990,2016-11-06 22:59:35
795076730285391872,17184,5881,8033157,141990,2016-11-06 01:33:58
794983741416415232,0,3654,8033157,141990,2016-11-05 19:24:28
794926597468000259,10882,2497,8033157,141990,2016-11-05 15:37:24
794355576146903043,0,11143,8033157,141990,2016-11-04 01:48:22
794332329137291264,10146,2879,8033157,141990,2016-11-04 00:15:59
794205286408003585,9761,3581,8033157,141990,2016-11-03 15:51:10
793962221541933056,17801,5286,8033158,141990,2016-11-02 23:45:19
793845145112371200,9761,2029,8033158,141990,2016-11-02 16:00:06
793614319594401792,0,3374,8033158,141990,2016-11-02 00:42:53
793601777308463104,8451,1761,8033158,141990,2016-11-01 23:53:02
793500921481273345,11330,2576,8033158,141990,2016-11-01 17:12:16
793286476301799424,26036,9957,8033158,141990,2016-11-01 03:00:09
793271401113350145,9172,2574,8033158,141990,2016-11-01 02:00:14
793256262322548741,21158,9032,8033159,141990,2016-11-01 01:00:05
793241302385262592,11130,3551,8033159,141990,2016-11-01 00:00:38
793226087023144960,10425,3102,8033159,141990,2016-10-31 23:00:11
793210959003287553,9460,3042,8033159,141990,2016-10-31 22:00:04
793195938047070209,16184,6096,8033159,141990,2016-10-31 21:00:23
793180763617361921,7339,2156,8033159,141990,2016-10-31 20:00:05
793165685325201412,9978,3011,8033159,141990,2016-10-31 19:00:10
793150605191548928,6537,1839,8033160,141990,2016-10-31 18:00:14
793135492858580992,6838,2704,8033160,141990,2016-10-31 17:00:11
793120401413079041,13442,4234,8033160,141990,2016-10-31 16:00:13
792913359805018113,15187,4350,8033160,141990,2016-10-31 02:17:31
792883833364439040,11976,4633,8033160,141990,2016-10-31 00:20:11
792773781206999040,7770,1812,8033160,141990,2016-10-30 17:02:53
792394556390137856,14235,4645,8033160,141990,2016-10-29 15:55:58
792050063153438720,7598,1957,8033160,141990,2016-10-28 17:07:05
791821351946420224,0,22762,8033160,141990,2016-10-28 01:58:16
791784077045166082,0,10415,8033160,141990,2016-10-27 23:30:09
791780927877898241,0,4127,8033160,141990,2016-10-27 23:17:38
791774931465953280,47764,24037,8033160,141990,2016-10-27 22:53:48
791672322847637504,12431,3374,8033160,141990,2016-10-27 16:06:04
791406955684368384,13884,4455,8033160,141990,2016-10-26 22:31:36
791312159183634433,9299,2749,8033160,141990,2016-10-26 16:14:55
791026214425268224,0,4447,8033160,141990,2016-10-25 21:18:40
790987426131050500,10443,2310,8033160,141990,2016-10-25 18:44:32
790946055508652032,17603,5065,8033160,141990,2016-10-25 16:00:09
790723298204217344,0,2503,8033160,141990,2016-10-25 01:14:59
790698755171364864,8675,2073,8033160,141990,2016-10-24 23:37:28
790581949425475584,21881,7775,8033160,141990,2016-10-24 15:53:19
790337589677002753,8271,2015,8033160,141990,2016-10-23 23:42:19
790277117346975746,13290,3441,8033160,141990,2016-10-23 19:42:02
790227638568808452,0,3862,8033160,141990,2016-10-23 16:25:25
789986466051088384,9776,2503,8033160,141990,2016-10-23 00:27:05
789960241177853952,0,4465,8033160,141990,2016-10-22 22:42:52
789903600034189313,10981,4461,8033160,141990,2016-10-22 18:57:48
789628658055020548,7948,1926,8033160,141990,2016-10-22 00:45:17
789599242079838210,7156,2094,8033160,141990,2016-10-21 22:48:24
789530877013393408,12446,3654,8033160,141990,2016-10-21 18:16:44
789314372632018944,9114,2494,8033160,141990,2016-10-21 03:56:25
789280767834746880,0,5347,8033160,141990,2016-10-21 01:42:53
789268448748703744,9633,2803,8033160,141990,2016-10-21 00:53:56
789137962068021249,10261,3021,8033160,141990,2016-10-20 16:15:26
788908386943430656,28984,13382,8033160,141990,2016-10-20 01:03:11
788765914992902144,29015,11143,8033160,141990,2016-10-19 15:37:03
788552643979468800,0,7785,8033160,141990,2016-10-19 01:29:35
788412144018661376,16468,5722,8033160,141990,2016-10-18 16:11:17
788178268662984705,7633,2291,8033160,141990,2016-10-18 00:41:57
788150585577050112,6487,1408,8033160,141990,2016-10-17 22:51:57
788070120937619456,0,3702,8033160,141990,2016-10-17 17:32:13
788039637453406209,6493,1432,8033160,141990,2016-10-17 15:31:05
787810552592695296,9165,3304,8033160,141990,2016-10-17 00:20:47
787717603741622272,10811,3013,8033160,141990,2016-10-16 18:11:26
787397959788929025,11475,3064,8033160,141990,2016-10-15 21:01:17
787322443945877504,8232,1890,8033160,141990,2016-10-15 16:01:13
787111942498508800,0,7273,8033160,141990,2016-10-15 02:04:45
786963064373534720,28108,8616,8033160,141990,2016-10-14 16:13:10
786729988674449408,0,2593,8033160,141990,2016-10-14 00:47:00
786709082849828864,19213,6582,8033160,141990,2016-10-13 23:23:56
786664955043049472,11249,2756,8033160,141990,2016-10-13 20:28:35
786595970293370880,9945,3347,8033160,141990,2016-10-13 15:54:28
786363235746385920,11502,3775,8033160,141990,2016-10-13 00:29:39
786286427768250368,8411,3089,8033160,141990,2016-10-12 19:24:27
786233965241827333,16148,5147,8033160,141990,2016-10-12 15:55:59
786051337297522688,1515,166,8033160,141990,2016-10-12 03:50:17
786036967502913536,0,7624,8033160,141990,2016-10-12 02:53:11
785927819176054784,12009,3413,8033160,141990,2016-10-11 19:39:28
785872687017132033,7057,1961,8033160,141990,2016-10-11 16:00:24
785639753186217984,8254,2397,8033160,141990,2016-10-11 00:34:48
785533386513321988,9597,2159,8033160,141990,2016-10-10 17:32:08
785515384317313025,6436,1355,8033160,141990,2016-10-10 16:20:36
785264754247995392,7674,1758,8033160,141990,2016-10-09 23:44:41
785170936622350336,12734,5238,8033160,141990,2016-10-09 17:31:53
784826020293709826,10700,3488,8033160,141990,2016-10-08 18:41:19
784517518371221505,9459,2737,8033160,141990,2016-10-07 22:15:26
784431430411685888,6018,1382,8033160,141990,2016-10-07 16:33:21
784183165795655680,21230,8696,8033160,141990,2016-10-07 00:06:50
784057939640352768,31523,12013,8033160,141990,2016-10-06 15:49:14
783839966405230592,31699,11649,8033160,141990,2016-10-06 01:23:05
783821107061198850,7755,2108,8033160,141990,2016-10-06 00:08:09
783695101801398276,11014,3473,8033160,141990,2016-10-05 15:47:27
783466772167098368,8924,2427,8033160,141990,2016-10-05 00:40:09
783391753726550016,17779,5926,8033160,141990,2016-10-04 19:42:03
783347506784731136,0,6034,8033160,141990,2016-10-04 16:46:14
783334639985389568,30805,12611,8033160,141990,2016-10-04 15:55:06
783085703974514689,8586,2386,8033160,141990,2016-10-03 23:25:55
782969140009107456,25440,7913,8033160,141990,2016-10-03 15:42:44
782747134529531904,7884,1505,8033160,141990,2016-10-03 01:00:34
782722598790725632,18231,5820,8033160,141990,2016-10-02 23:23:04
782598640137187329,8221,2020,8033160,141990,2016-10-02 15:10:30
782305867769217024,17561,6003,8033160,141990,2016-10-01 19:47:08
782021823840026624,0,6702,8033160,141990,2016-10-01 00:58:26
781955203444699136,11731,3621,8033160,141990,2016-09-30 20:33:43
781661882474196992,11007,2916,8033160,141990,2016-09-30 01:08:10
781655249211752448,4208,1205,8033160,141990,2016-09-30 00:41:48
781524693396357120,21865,5976,8033160,141990,2016-09-29 16:03:01
781308096455073793,7506,2739,8033160,141990,2016-09-29 01:42:20
781251288990355457,8877,2253,8033160,141990,2016-09-28 21:56:36
781163403222056960,10314,2948,8033160,141990,2016-09-28 16:07:23
780931614150983680,22798,7902,8033160,141990,2016-09-28 00:46:20
780858289093574656,7577,2154,8033160,141990,2016-09-27 19:54:58
780800785462489090,5794,1404,8033160,141990,2016-09-27 16:06:28
780601303617732608,12744,3594,8033160,141990,2016-09-27 02:53:48
780543529827336192,6636,1857,8033160,141990,2016-09-26 23:04:13
780496263422808064,0,3985,8033160,141990,2016-09-26 19:56:24
780476555013349377,0,125,8033160,141990,2016-09-26 18:38:05
780459368902959104,5570,1149,8033160,141990,2016-09-26 17:29:48
780192070812196864,9161,2404,8033160,141990,2016-09-25 23:47:39
780092040432480260,0,2474,8033160,141990,2016-09-25 17:10:10
780074436359819264,12884,5373,8033160,141990,2016-09-25 16:00:13
779834332596887552,19976,7624,8033160,141990,2016-09-25 00:06:08
779377524342161408,9295,3357,8033160,141990,2016-09-23 17:50:56
779124354206535695,0,19809,8033160,141990,2016-09-23 01:04:56
779123168116150273,12424,3927,8033160,141990,2016-09-23 01:00:13
779056095788752897,15570,4865,8033160,141990,2016-09-22 20:33:42
778990705243029504,21041,7797,8033160,141990,2016-09-22 16:13:51
778774459159379968,0,10710,8033161,141990,2016-09-22 01:54:34
778764940568104960,909,393,8033161,141990,2016-09-22 01:16:45
778748913645780993,7254,1427,8033161,141990,2016-09-22 00:13:04
778650543019483137,6066,1615,8033161,141990,2016-09-21 17:42:10
778624900596654080,4892,1084,8033161,141990,2016-09-21 16:00:17
778408200802557953,14366,4680,8033161,141990,2016-09-21 01:39:11
778396591732486144,0,13142,8033161,141990,2016-09-21 00:53:04
778383385161035776,6166,1190,8033161,141990,2016-09-21 00:00:35
778286810187399168,10921,3540,8033161,141990,2016-09-20 17:36:50
778039087836069888,8907,2823,8033161,141990,2016-09-20 01:12:28
778027034220126208,6885,1738,8033161,141990,2016-09-20 00:24:34
777953400541634568,0,3793,8033161,141990,2016-09-19 19:31:59
777885040357281792,6694,1766,8033161,141990,2016-09-19 15:00:20
777684233540206592,11815,3165,8033161,141990,2016-09-19 01:42:24
777641927919427584,0,4556,8033161,141990,2016-09-18 22:54:18
777621514455814149,9221,2673,8033161,141990,2016-09-18 21:33:11
777189768882946048,15064,4643,8033161,141990,2016-09-17 16:57:35
776819012571455488,0,14783,8033161,141990,2016-09-16 16:24:19
776813020089548800,5129,1302,8033161,141990,2016-09-16 16:00:31
776477788987613185,9291,2997,8033161,141990,2016-09-15 17:48:25
776249906839351296,0,9809,8033161,141990,2016-09-15 02:42:54
776218204058357768,31528,17156,8033161,141990,2016-09-15 00:36:55
776201521193218049,10098,2706,8033161,141990,2016-09-14 23:30:38
776113305656188928,12360,4670,8033161,141990,2016-09-14 17:40:06
776088319444877312,1923,161,8033161,141990,2016-09-14 16:00:49
775898661951791106,0,17655,8033161,141990,2016-09-14 03:27:11
775842724423557120,12308,2866,8033161,141990,2016-09-13 23:44:54
775733305207554048,14561,4283,8033161,141990,2016-09-13 16:30:07
775729183532220416,13574,4901,8033161,141990,2016-09-13 16:13:44
775364825476165632,7809,3186,8033162,141990,2016-09-12 16:05:54
775350846108426240,10678,4180,8033162,141990,2016-09-12 15:10:21
775085132600442880,16353,5063,8033162,141990,2016-09-11 21:34:30
774757898236878852,8991,1898,8033162,141990,2016-09-10 23:54:11
774639387460112384,7067,1853,8033162,141990,2016-09-10 16:03:16
774314403806253056,22895,5964,8033162,141990,2016-09-09 18:31:54
773985732834758656,11281,4157,8033162,141990,2016-09-08 20:45:53
773922284943896577,6729,1856,8033162,141990,2016-09-08 16:33:46
773704687002451968,6944,1737,8033162,141990,2016-09-08 02:09:06
773670353721753600,5592,1392,8033162,141990,2016-09-07 23:52:41
773547596996571136,23206,6608,8033162,141990,2016-09-07 15:44:53
773336787167145985,0,5446,8033162,141990,2016-09-07 01:47:12
773308824254029826,24420,7998,8033162,141990,2016-09-06 23:56:05
773247561583001600,9881,3453,8033162,141990,2016-09-06 19:52:39
773191612633579521,10507,4403,8033162,141990,2016-09-06 16:10:20
772877495989305348,8997,4147,8033162,141990,2016-09-05 19:22:09
772826264096874500,8414,2507,8033162,141990,2016-09-05 15:58:34
772615324260794368,0,3608,8033162,141990,2016-09-05 02:00:22
772581559778025472,6812,1810,8033162,141990,2016-09-04 23:46:12
772193107915964416,6331,1490,8033162,141990,2016-09-03 22:02:38
772152991789019136,3980,1197,8033162,141990,2016-09-03 19:23:13
772117678702071809,3948,787,8033162,141990,2016-09-03 17:02:54
772114945936949249,2856,503,8033162,141990,2016-09-03 16:52:02
772102971039580160,4204,994,8033162,141990,2016-09-03 16:04:27
771908950375665664,6904,2031,8033162,141990,2016-09-03 03:13:29
771770456517009408,12601,3632,8033162,141990,2016-09-02 18:03:10
771500966810099713,8681,2808,8033162,141990,2016-09-02 00:12:18
771380798096281600,11025,5446,8033162,141990,2016-09-01 16:14:48
771171053431250945,0,8091,8033162,141990,2016-09-01 02:21:21
771136648247640064,9619,3132,8033162,141990,2016-09-01 00:04:38
771102124360998913,6558,1537,8033786,141991,2016-08-31 21:47:27
771014301343748096,7194,1760,8033162,141990,2016-08-31 15:58:28
771004394259247104,0,233,8033162,141990,2016-08-31 15:19:06
770787852854652928,5190,1298,8033162,141990,2016-08-31 00:58:39
770772759874076672,5445,1509,8033162,141990,2016-08-30 23:58:40
770655142660169732,7686,1865,8033162,141990,2016-08-30 16:11:18
770414278348247044,6606,2211,8033162,141990,2016-08-30 00:14:12
770293558247038976,6535,1597,8033162,141990,2016-08-29 16:14:30
770093767776997377,0,3252,8033162,141990,2016-08-29 03:00:36
770069151037685760,7934,2448,8033162,141990,2016-08-29 01:22:47
769940425801170949,32944,10298,8033162,141990,2016-08-28 16:51:16
769695466921623552,6701,1767,8033162,141990,2016-08-28 00:37:54
769335591808995329,0,8220,8033162,141990,2016-08-27 00:47:53
769212283578875904,5674,1829,8033162,141990,2016-08-26 16:37:54
768970937022709760,15106,6993,8033162,141990,2016-08-26 00:38:52
768909767477751808,0,2874,8033162,141990,2016-08-25 20:35:48
768855141948723200,4406,952,8033162,141990,2016-08-25 16:58:45
768609597686943744,4315,1288,8033162,141990,2016-08-25 00:43:02
768596291618299904,5264,1365,8033161,141990,2016-08-24 23:50:10
768554158521745409,0,6223,8033161,141990,2016-08-24 21:02:45
768473857036525572,14282,3657,8033161,141990,2016-08-24 15:43:39
768193404517830656,11431,3793,8033161,141990,2016-08-23 21:09:14
767884188863397888,4984,1495,8033161,141990,2016-08-23 00:40:31
767754930266464257,16799,5734,8033161,141990,2016-08-22 16:06:54
767500508068192258,7846,2495,8033161,141990,2016-08-21 23:15:55
767191397493538821,12857,4059,8033161,141990,2016-08-21 02:47:37
767122157629476866,10615,3036,8033161,141990,2016-08-20 22:12:29
766864461642756096,0,6018,8033161,141990,2016-08-20 05:08:29
766793450729734144,5324,1451,8033161,141990,2016-08-20 00:26:19
766714921925144576,2728,410,8033161,141990,2016-08-19 19:14:16
766693177336135680,4219,844,8033161,141990,2016-08-19 17:47:52
766423258543644672,6309,1702,8033161,141990,2016-08-18 23:55:18
766313316352462849,7111,2009,8033161,141990,2016-08-18 16:38:26
766078092750233600,0,2772,8033161,141990,2016-08-18 01:03:45
766069199026450432,4464,913,8033161,141990,2016-08-18 00:28:24
766008592277377025,3925,527,8033161,141990,2016-08-17 20:27:34
765719909049503744,7579,2285,8033161,141990,2016-08-17 01:20:27
765669560888528897,5448,1297,8033161,141990,2016-08-16 22:00:23
765395769549590528,27720,3629,8033161,141990,2016-08-16 03:52:26
765371061932261376,7425,2306,8033161,141990,2016-08-16 02:14:15
765222098633691136,12154,3608,8033160,141990,2016-08-15 16:22:20
764857477905154048,6740,1897,8033160,141990,2016-08-14 16:13:27
764259802650378240,6322,1616,8033160,141990,2016-08-13 00:38:30
763956972077010945,782,58,8033160,141990,2016-08-12 04:35:10
763837565564780549,13193,4447,8033160,141990,2016-08-11 20:40:41
763183847194451968,5659,1570,8033160,141990,2016-08-10 01:23:03
763167063695355904,0,3214,8033160,141990,2016-08-10 00:16:21
763103485927849985,7698,2437,8033160,141990,2016-08-09 20:03:43
762699858130116608,12725,3862,8033160,141990,2016-08-08 17:19:51
762471784394268675,11793,6894,8033160,141990,2016-08-08 02:13:34
762464539388485633,10775,4465,8033160,141990,2016-08-08 01:44:46
762316489655476224,5034,1198,8033160,141990,2016-08-07 15:56:28
762035686371364864,33419,16657,8033160,141990,2016-08-06 21:20:40
761976711479193600,5643,2151,8033160,141990,2016-08-06 17:26:19
761750502866649088,0,4192,8033160,141990,2016-08-06 02:27:27
